country,year_month,protest_count,protest_any,violence_count,violence_any,fatalities,protest_days,violence_any_t1,violence_count_t1,escalation,protest_count_t_1,protest_growth,recent_violence,year,protest_count_dm,protest_growth_dm,recent_violence_dm,protest_count_t_2,protest_acceleration,democracy_index,inflation,gdp_growth,unemployment,inflation_lag1,gdp_growth_lag1,unemployment_lag1,gini,escalation_transition,escalation_spike,gdp_growth_lag1_missing,inflation_lag1_missing,unemployment_lag1_missing,democracy_index_dm,protest_acceleration_dm,gdp_growth_lag1_dm,inflation_lag1_dm,unemployment_lag1_dm,risk,actual,risk_bin
Brazil,2024-01,91,1,430,1,347,27,1.0,362.0,1,78.0,13.0,1,2024,-247.63793103448273,16.741379310344826,0.0,93.0,28.0,6.49,4.36746407652337,3.41931516597739,6.801,4.59356282283204,3.24165532813583,7.947,,0,0,0,0,0,-0.38482758620689683,48.05172413793103,1.7712509635578875,-1.0159435250888116,-4.167689655172414,0.7489283597510019,0,"(0.621, 0.753]"
Brazil,2024-02,50,1,362,1,319,21,1.0,414.0,1,91.0,-41.0,1,2024,-288.63793103448273,-37.258620689655174,0.0,78.0,-54.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,-33.94827586206897,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.770137376058368,0,"(0.753, 0.988]"
Brazil,2024-03,139,1,414,1,359,26,1.0,388.0,1,50.0,89.0,1,2024,-199.63793103448273,92.74137931034483,0.0,91.0,130.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,150.05172413793105,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.7312079292952148,0,"(0.621, 0.753]"
Brazil,2024-04,95,1,388,1,332,29,1.0,367.0,1,139.0,-44.0,1,2024,-243.63793103448273,-40.258620689655174,0.0,50.0,-133.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,-112.94827586206897,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.7372277746904508,0,"(0.621, 0.753]"
Brazil,2024-05,90,1,367,1,305,26,1.0,372.0,1,95.0,-5.0,1,2024,-248.63793103448273,-1.2586206896551726,0.0,139.0,39.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,59.05172413793103,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.7474401386276481,0,"(0.621, 0.753]"
Brazil,2024-06,83,1,372,1,315,23,1.0,366.0,1,90.0,-7.0,1,2024,-255.63793103448273,-3.2586206896551726,0.0,95.0,-2.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,18.051724137931036,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.7530460873410844,0,"(0.621, 0.753]"
Brazil,2024-07,76,1,366,1,303,25,1.0,462.0,1,83.0,-7.0,1,2024,-262.63793103448273,-3.2586206896551726,0.0,90.0,0.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,20.051724137931036,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.7582283929607835,0,"(0.753, 0.988]"
Brazil,2024-08,62,1,462,1,363,24,1.0,488.0,1,76.0,-14.0,1,2024,-276.63793103448273,-10.258620689655173,0.0,83.0,-7.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,13.051724137931036,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.7669374065269827,0,"(0.753, 0.988]"
Brazil,2024-09,85,1,488,1,379,27,1.0,470.0,1,62.0,23.0,1,2024,-253.63793103448273,26.741379310344826,0.0,76.0,37.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,57.05172413793103,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.7580631403092458,0,"(0.753, 0.988]"
Brazil,2024-10,85,1,470,1,360,27,1.0,434.0,1,85.0,0.0,1,2024,-253.63793103448273,3.7413793103448274,0.0,62.0,-23.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,-2.9482758620689644,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.7536547608749555,0,"(0.753, 0.988]"
Brazil,2024-11,99,1,434,1,353,27,1.0,420.0,1,85.0,14.0,1,2024,-239.63793103448273,17.741379310344826,0.0,85.0,14.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,34.05172413793103,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.745763423404748,0,"(0.621, 0.753]"
Brazil,2024-12,72,1,420,1,353,26,1.0,441.0,1,99.0,-27.0,1,2024,-266.63793103448273,-23.258620689655174,0.0,85.0,-41.0,6.49,4.36746407652337,3.41931516597739,6.801,4.36746407652337,3.41931516597739,6.801,,0,0,0,0,0,-0.38482758620689683,-20.948275862068964,1.9489108013994478,-1.242042271397482,-5.313689655172414,0.7571674547543952,0,"(0.753, 0.988]"
Chile,2024-01,66,1,21,1,7,22,1.0,18.0,1,65.0,1.0,1,2024,-39.86206896551724,0.5172413793103448,0.0,103.0,39.0,7.83,4.29763891572524,2.64431154871538,8.718,7.58168251407962,0.521367977246825,9.013,,0,0,0,0,0,-0.2682758620689647,41.53448275862069,-1.8450805088217415,2.816207175761207,0.2701034482758615,0.5679484185205935,0,"(0.546, 0.621]"
Chile,2024-02,34,1,18,1,3,15,1.0,23.0,1,66.0,-32.0,1,2024,-71.86206896551724,-32.48275862068966,0.0,65.0,-33.0,7.83,4.29763891572524,2.64431154871538,8.718,4.29763891572524,2.64431154871538,8.718,,0,0,0,0,0,-0.2682758620689647,-30.46551724137931,0.2778630626468135,-0.46783642259317304,-0.024896551724138405,0.56797432783571,0,"(0.546, 0.621]"
